pid,gtin,gln,targetMarketCountryCode,isDeleted,last_modified_date
12698,00020662004864,0020662000019,CA,0         ,2014-02-28 16:56:00.6030000
12699,00020662004888,0020662000019,CA,0         ,2014-02-28 16:56:00.6570000
12700,00020662004895,0020662000019,CA,0         ,2014-02-28 16:56:00.7100000
12701,00020662004901,0020662000019,CA,0         ,2014-02-28 16:56:00.7700000
12702,00020662004932,0020662000019,CA,0         ,2014-02-28 16:56:00.8270000
28820,00020685000379,0055789000017,CA,0         ,2014-02-28 18:02:11.3230000
28794,00020685000386,0055789000017,CA,0         ,2014-02-28 18:02:09.7700000
28795,00020685000447,0055789000017,CA,0         ,2014-02-28 18:02:09.8430000
28810,00020685000454,0055789000017,CA,0         ,2014-02-28 18:02:10.7730000
28811,00020685000461,0055789000017,CA,0         ,2014-02-28 18:02:10.8300000
28815,00020685000485,0055789000017,CA,0         ,2014-02-28 18:02:11.0800000
28816,00020685000706,0055789000017,CA,0         ,2014-02-28 18:02:11.1230000
28822,00021296975001,0055789000017,CA,0         ,2014-02-28 18:02:11.4400000
28823,00021296975025,0055789000017,CA,0         ,2014-02-28 18:02:11.4970000
11903,00021438000011,0067400000016,CA,0         ,2014-02-28 16:53:00.2700000
32917,00022224212106,0022224000017,CA,0         ,2016-06-27 15:23:39.2570000
32905,00022224212113,0022224000017,CA,0         ,2016-06-27 15:23:37.7030000
26022,00022506053809,0060822000015,CA,0         ,2014-02-28 17:51:26.7630000
26023,00022506135642,0060822000015,CA,0         ,2014-02-28 17:51:26.8200000
26024,00022506251557,0060822000015,CA,0         ,2014-02-28 17:51:27.6600000
26025,00022506404373,0060822000015,CA,0         ,2014-02-28 17:51:27.7230000
26028,00022506411371,0060822000015,CA,0         ,2014-02-28 17:51:27.9170000
26029,00022506411753,0060822000015,CA,0         ,2014-02-28 17:51:27.9830000
26030,00022506416376,0060822000015,CA,0         ,2014-02-28 17:51:28.0400000
26031,00022506471757,0060822000015,CA,0         ,2014-02-28 17:51:28.1070000
32906,00022506521155,0060822000015,CA,0         ,2016-06-27 15:23:37.8300000
26032,00022506721371,0060822000015,CA,0         ,2014-02-28 17:51:28.1630000
26035,00022506721753,0060822000015,CA,0         ,2014-02-28 17:51:28.3570000
26036,00022506974692,0060822000015,CA,0         ,2014-02-28 17:51:28.4130000
2992,00023700010285,0023700000019,CA,0         ,2014-02-28 16:20:36.5370000
26037,00023923122727,0060822000015,CA,0         ,2014-02-28 17:51:28.4830000
26038,00023923122802,0060822000015,CA,0         ,2014-02-28 17:51:28.5430000
26041,00023923730021,0060822000015,CA,0         ,2014-02-28 17:51:28.7570000
26042,00023923730038,0060822000015,CA,0         ,2014-02-28 17:51:28.8270000
26047,00023923730052,0060822000015,CA,0         ,2014-02-28 17:51:29.1570000
26048,00023923730083,0060822000015,CA,0         ,2014-02-28 17:51:29.2170000
26053,00023923730090,0060822000015,CA,0         ,2014-02-28 17:51:29.5430000
26054,00023923730106,0060822000015,CA,0         ,2014-02-28 17:51:29.6000000
26131,00023923730113,0060822000015,CA,0         ,2014-02-28 17:51:38.9300000
26026,00023923730120,0060822000015,CA,0         ,2014-02-28 17:51:27.7830000
26027,00023923730137,0060822000015,CA,0         ,2014-02-28 17:51:27.8500000
26033,00023923730144,0060822000015,CA,0         ,2014-02-28 17:51:28.2200000
26034,00023923909519,0060822000015,CA,0         ,2014-02-28 17:51:28.2870000
26039,00023923909533,0060822000015,CA,0         ,2014-02-28 17:51:28.6100000
26040,00023923909557,0060822000015,CA,0         ,2014-02-28 17:51:28.6800000
26051,00023923909595,0060822000015,CA,0         ,2014-02-28 17:51:29.4100000
26052,00023923909618,0060822000015,CA,0         ,2014-02-28 17:51:29.4800000
26141,00023923909656,0060822000015,CA,0         ,2014-02-28 17:51:39.5670000
26142,00023923909670,0060822000015,CA,0         ,2014-02-28 17:51:39.6330000
12705,00024182003185,0024182000016,CA,0         ,2014-02-28 16:56:05.4000000
12706,00024182003192,0024182000016,CA,0         ,2014-02-28 16:56:05.4630000
12709,00024182003468,0024182000016,CA,0         ,2014-02-28 16:56:05.6500000
12710,00024182003505,0024182000016,CA,0         ,2014-02-28 16:56:05.6970000
12711,00024182003512,0024182000016,CA,0         ,2014-02-28 16:56:05.7430000
12712,00024182003529,0024182000016,CA,0         ,2014-02-28 16:56:05.7970000
12713,00024182003536,0024182000016,CA,0         ,2014-02-28 16:56:05.8500000
12714,00024182003543,0024182000016,CA,0         ,2014-02-28 16:56:05.9130000
12715,00024182003550,0024182000016,CA,0         ,2014-02-28 16:56:05.9800000
12716,00024182003697,0024182000016,CA,0         ,2014-02-28 16:56:06.0370000
12717,00024182003987,0024182000016,CA,0         ,2014-02-28 16:56:06.0930000
12718,00024182003994,0024182000016,CA,0         ,2014-02-28 16:56:06.1500000
12719,00024182011586,0024182000016,CA,0         ,2014-02-28 16:56:06.2000000
12720,00024182013115,0024182000016,CA,0         ,2014-02-28 16:56:06.2500000
12721,00024182013153,0024182000016,CA,0         ,2014-02-28 16:56:06.3100000
12722,00024182020816,0024182000016,CA,0         ,2014-02-28 16:56:06.3630000
12723,00024182020922,0024182000016,CA,0         ,2014-02-28 16:56:06.4130000
12724,00024182022001,0024182000016,CA,0         ,2014-02-28 16:56:06.4670000
12735,00024182022018,0024182000016,CA,0         ,2014-02-28 16:56:07.1100000
12707,00024182022032,0024182000016,CA,0         ,2014-02-28 16:56:05.5230000
12708,00024182022049,0024182000016,CA,0         ,2014-02-28 16:56:05.5870000
12725,00024182022056,0024182000016,CA,0         ,2014-02-28 16:56:06.5330000
12726,00024182023503,0024182000016,CA,0         ,2014-02-28 16:56:06.5870000
12727,00024182023510,0024182000016,CA,0         ,2014-02-28 16:56:06.6400000
12728,00024182023527,0024182000016,CA,0         ,2014-02-28 16:56:06.6970000
12729,00024182023534,0024182000016,CA,0         ,2014-02-28 16:56:06.7500000
12730,00024182023541,0024182000016,CA,0         ,2014-02-28 16:56:06.8100000
12731,00024182023558,0024182000016,CA,0         ,2014-02-28 16:56:06.8700000
12732,00024182023565,0024182000016,CA,0         ,2014-02-28 16:56:06.9300000
12733,00024182027051,0024182000016,CA,0         ,2014-02-28 16:56:06.9870000
12734,00024182113143,0024182000016,CA,0         ,2014-02-28 16:56:07.0570000
12736,00024182113402,0024182000016,CA,0         ,2014-02-28 16:56:07.1670000
10475,00024300061011,0056757000015,CA,0         ,2014-02-28 16:47:39.8200000
10476,00024300061028,0243001234566,CA,0         ,2014-02-28 16:47:39.8800000
10477,00024300061035,0243001234566,CA,0         ,2014-02-28 16:47:39.9470000
10478,00024300061066,0243001234566,CA,0         ,2014-02-28 16:47:40.0130000
10479,00024300061097,0243001234566,CA,0         ,2014-02-28 16:47:40.0770000
10480,00024300061141,0243001234566,CA,0         ,2014-02-28 16:47:40.1370000
10481,00024300061196,0243001234566,CA,0         ,2014-02-28 16:47:40.1970000
10482,00024300061202,0243001234566,CA,0         ,2014-02-28 16:47:40.2530000
10483,00024300061226,0243001234566,CA,0         ,2014-02-28 16:47:40.3130000
10484,00024300061257,0243001234566,CA,0         ,2014-02-28 16:47:40.3730000
10485,00024300061301,0243001234566,CA,0         ,2014-02-28 16:47:40.4300000
10486,00024300061349,0243001234566,CA,0         ,2014-02-28 16:47:40.4870000
10487,00024300061363,0243001234566,CA,0         ,2014-02-28 16:47:40.5400000
10488,00024300061431,0243001234566,CA,0         ,2014-02-28 16:47:40.6000000
10489,00024300061462,0243001234566,CA,0         ,2014-02-28 16:47:40.6600000
10849,00024300061462,0810154000012,CA,0         ,2014-02-28 16:48:57.8300000
10491,00024300061677,0243001234566,CA,0         ,2014-02-28 16:47:40.7700000
10492,00024300061684,0243001234566,CA,0         ,2014-02-28 16:47:40.8300000
10473,00024300061820,0243001234566,CA,0         ,2014-02-28 16:47:39.7030000
10848,00024300061820,0810154000012,CA,0         ,2014-02-28 16:48:57.7800000
10474,00024300061981,0243001234566,CA,0         ,2014-02-28 16:47:39.7600000
10490,00024300062056,0243001234566,CA,0         ,2014-02-28 16:47:40.7130000
26063,00024335114201,0060822000015,CA,0         ,2014-02-28 17:51:30.1470000
26064,00024335313178,0060822000015,CA,0         ,2014-02-28 17:51:30.2070000
24131,00024463063075,0069112000018,CA,0         ,2014-02-28 17:43:01.3400000
24132,00024463063082,0069112000018,CA,0         ,2014-02-28 17:43:01.3930000
24133,00024463063167,0069112000018,CA,0         ,2014-02-28 17:43:01.4500000
26859,00024739188969,0069618000017,CA,0         ,2014-02-28 17:54:30.1430000
26860,00024739188976,0069618000017,CA,0         ,2014-02-28 17:54:30.2100000
26861,00024739188990,0069618000017,CA,0         ,2014-02-28 17:54:30.2670000
26862,00024739189003,0069618000017,CA,0         ,2014-02-28 17:54:30.3270000
26863,00024739193611,0069618000017,CA,0         ,2014-02-28 17:54:30.3970000
26864,00024739193628,0069618000017,CA,0         ,2014-02-28 17:54:30.5400000
26889,00024739193635,0069618000017,CA,0         ,2014-02-28 17:54:32.1300000
26890,00024739196346,0069618000017,CA,0         ,2014-02-28 17:54:32.2200000
3035,00025293000735,0041900030001,CA,0         ,2014-02-28 16:20:50.7470000
3036,00025293001008,0041900030001,CA,0         ,2014-02-28 16:20:50.8000000
3039,00025293001350,0041900030001,CA,0         ,2014-02-28 16:20:50.9330000
3040,00025293001503,0041900030001,CA,0         ,2014-02-28 16:20:50.9700000
3043,00025293001527,0041900030001,CA,0         ,2014-02-28 16:20:51.0930000
3044,00025293001688,0041900030001,CA,0         ,2014-02-28 16:20:51.1370000
3045,00025293001886,0041900030001,CA,0         ,2014-02-28 16:20:51.1730000
3046,00025293002210,0041900030001,CA,0         ,2014-02-28 16:20:51.2100000
3060,00025293002227,0041900030001,CA,0         ,2014-02-28 16:20:52.3400000
3033,00025293002449,0041900030001,CA,0         ,2014-02-28 16:20:50.6200000
3034,00025293002500,0041900030001,CA,0         ,2014-02-28 16:20:50.6800000
3037,00025293600638,0041900030001,CA,0         ,2014-02-28 16:20:50.8500000
3038,00025293600645,0041900030001,CA,0         ,2014-02-28 16:20:50.8970000
3041,00025293600713,0041900030001,CA,0         ,2014-02-28 16:20:51.0070000
3042,00025293600737,0041900030001,CA,0         ,2014-02-28 16:20:51.0430000
3058,00025293602090,0041900030001,CA,0         ,2014-02-28 16:20:51.8470000
3059,00025293602106,0041900030001,CA,0         ,2014-02-28 16:20:52.2730000
25221,00027000480922,0057289000016,CA,0         ,2014-02-28 17:47:31.9570000
10597,00027271112287,0664847000014,CA,0         ,2014-02-28 16:48:05.1970000
10598,00027271113284,0664847000014,CA,0         ,2014-02-28 16:48:05.2500000
10599,00027271115288,0664847000014,CA,0         ,2014-02-28 16:48:05.3070000
10600,00027271116285,0664847000014,CA,0         ,2014-02-28 16:48:05.3600000
10601,00027271117282,0664847000014,CA,0         ,2014-02-28 16:48:05.4130000
10602,00027271119286,0664847000014,CA,0         ,2014-02-28 16:48:05.4700000
10603,00027271120282,0664847000014,CA,0         ,2014-02-28 16:48:05.5200000
10604,00027271121289,0664847000014,CA,0         ,2014-02-28 16:48:05.5830000
10605,00027271121319,0664847000014,CA,0         ,2014-02-28 16:48:05.6400000
16651,00028000063405,0059800000017,CA,0         ,2014-02-28 17:11:31.4870000
24835,00028190001416,0028190000013,CA,0         ,2014-02-28 17:45:47.0530000
24836,00028190001812,0028190000013,CA,0         ,2014-02-28 17:45:47.1130000
24837,00028190006114,0028190000013,CA,0         ,2014-02-28 17:45:47.1730000
24838,00028190007210,0028190000013,CA,0         ,2014-02-28 17:45:47.2270000
24839,00028190007296,0028190000013,CA,0         ,2014-02-28 17:45:47.2900000
24840,00028190007531,0028190000013,CA,0         ,2014-02-28 17:45:47.3470000
24841,00028190007814,0028190000013,CA,0         ,2014-02-28 17:45:47.4030000
24842,00028190007876,0028190000013,CA,0         ,2014-02-28 17:45:47.4670000
11043,00028558637011,0028558000006,CA,0         ,2014-02-28 16:49:42.6200000
11044,00028558637028,0028558000006,CA,0         ,2014-02-28 16:49:42.6730000
10441,00028571006283,0087273000012,CA,0         ,2014-02-28 16:47:33.4200000
10442,00028571006290,0087273000012,CA,0         ,2014-02-28 16:47:33.4630000
10443,00028571006306,0087273000012,CA,0         ,2014-02-28 16:47:33.5100000
10444,00028571006313,0087273000012,CA,0         ,2014-02-28 16:47:33.5630000
10445,00028571006320,0087273000012,CA,0         ,2014-02-28 16:47:33.6200000
10448,00028571006337,0087273000012,CA,0         ,2014-02-28 16:47:33.7770000
24291,00029145003844,0629145000012,CA,0         ,2014-02-28 17:43:38.9670000
24292,00029145003851,0629145000012,CA,0         ,2014-02-28 17:43:39.0230000
12738,00029700001148,0029700000011,CA,0         ,2014-02-28 16:56:08.6400000
12739,00029700801458,0029700000011,CA,0         ,2014-02-28 16:56:08.6870000
12740,00029700801465,0029700000011,CA,0         ,2014-02-28 16:56:08.7400000
12741,00029700801472,0029700000011,CA,0         ,2014-02-28 16:56:08.7900000
12742,00029700807290,0029700000011,CA,0         ,2014-02-28 16:56:08.8430000
12743,00029700807498,0029700000011,CA,0         ,2014-02-28 16:56:08.8930000
11505,00030100296195,0064100000018,CA,0         ,2014-02-28 16:51:27.3330000
11506,00030100296201,0064100000018,CA,0         ,2014-02-28 16:51:27.4170000
28826,00030104004017,0055789000017,CA,0         ,2014-02-28 18:02:11.6700000
1105,00030494881229,0062608000011,CA,0         ,2014-02-28 16:14:06.9000000
1106,00030684011054,0062608000011,CA,0         ,2014-02-28 16:14:06.9530000
1705,00030684011801,0062608000011,CA,0         ,2014-02-28 16:15:50.5200000
1706,00030684011863,0062608000011,CA,0         ,2014-02-28 16:15:50.5830000
1707,00030684176838,0062608000011,CA,0         ,2014-02-28 16:15:50.6470000
1708,00030684571923,0062608000011,CA,0         ,2014-02-28 16:15:50.7070000
1709,00030684571954,0062608000011,CA,0         ,2014-02-28 16:15:50.7800000
1710,00030684571992,0062608000011,CA,0         ,2014-02-28 16:15:50.8500000
31503,00030684585746,0068781000251,CA,0         ,2014-06-25 12:09:43.3470000
969,00030893001037,0059491000013,CA,0         ,2014-02-28 16:13:34.9700000
970,00030893001082,0859862001010,CA,0         ,2014-02-28 16:13:35.0300000
1050,00030893001105,0059491000013,CA,0         ,2014-02-28 16:13:40.3530000
959,00030893001112,0059491000013,CA,0         ,2014-02-28 16:13:34.3770000
960,00030893001143,0059491000013,CA,0         ,2014-02-28 16:13:34.4330000
961,00030893001181,0059491000013,CA,0         ,2014-02-28 16:13:34.4930000
962,00030893001228,0059491000013,CA,0         ,2014-02-28 16:13:34.5530000
963,00030893001235,0059491000013,CA,0         ,2014-02-28 16:13:34.6100000
964,00030893001242,0059491000013,CA,0         ,2014-02-28 16:13:34.6670000
965,00030893001259,0059491000013,CA,0         ,2014-02-28 16:13:34.7270000
966,00030893001266,0059491000013,CA,0         ,2014-02-28 16:13:34.7870000
971,00030893001273,0059491000013,CA,0         ,2014-02-28 16:13:35.0870000
15440,00030963141403,0578620000019,CA,0         ,2014-02-28 17:06:43.1770000
15441,00030963221501,0578620000019,CA,0         ,2014-02-28 17:06:43.2430000
15442,00030963221600,0578620000019,CA,0         ,2014-02-28 17:06:43.3070000
1107,00031142378115,0062608000011,CA,0         ,2014-02-28 16:14:07.0270000
1108,00031142526844,0062608000011,CA,0         ,2014-02-28 16:14:07.0830000
1109,00031142534160,0062608000011,CA,0         ,2014-02-28 16:14:07.1470000
1110,00031142534986,0062608000011,CA,0         ,2014-02-28 16:14:07.1930000
1111,00031142556056,0062608000011,CA,0         ,2014-02-28 16:14:07.2530000
1112,00031142832204,0062608000011,CA,0         ,2014-02-28 16:14:07.3130000
1131,00031142852165,0062608000011,CA,0         ,2014-02-28 16:14:08.5970000
1132,00031142852578,0062608000011,CA,0         ,2014-02-28 16:14:08.6530000
28453,00031146007622,0031146000012,CA,0         ,2014-02-28 18:00:31.0200000
28454,00031146012268,0031146000012,CA,0         ,2014-02-28 18:00:31.0800000
28457,00031146016822,0031146000012,CA,0         ,2014-02-28 18:00:31.2630000
28458,00031146018659,0031146000012,CA,0         ,2014-02-28 18:00:31.3330000
28461,00031146021857,0031146000012,CA,0         ,2014-02-28 18:00:31.5430000
28462,00031146150205,0031146000012,CA,0         ,2014-02-28 18:00:31.6130000
28468,00031146150601,0031146000012,CA,0         ,2014-02-28 18:00:32.0300000
28469,00031146155200,0031146000012,CA,0         ,2014-02-28 18:00:32.0900000
28447,00031146155736,0031146000012,CA,0         ,2014-02-28 18:00:30.6000000
28448,00031146157365,0031146000012,CA,0         ,2014-02-28 18:00:30.6670000
28449,00031146157563,0031146000012,CA,0         ,2014-02-28 18:00:30.7370000
28450,00031146181018,0031146000012,CA,0         ,2014-02-28 18:00:30.8200000
28451,00031146200122,0031146000012,CA,0         ,2014-02-28 18:00:30.8930000
28452,00031146202119,0031146000012,CA,0         ,2014-02-28 18:00:30.9570000
28455,00031146205202,0031146000012,CA,0         ,2014-02-28 18:00:31.1470000
28456,00031146211005,0031146000012,CA,0         ,2014-02-28 18:00:31.2030000
28459,00031146216284,0031146000012,CA,0         ,2014-02-28 18:00:31.4000000
28460,00031146250103,0031146000012,CA,0         ,2014-02-28 18:00:31.4670000
28463,00031146250301,0031146000012,CA,0         ,2014-02-28 18:00:31.6870000
28464,00031146254316,0031146000012,CA,0         ,2014-02-28 18:00:31.7500000
28465,00031146262571,0031146000012,CA,0         ,2014-02-28 18:00:31.8230000
28466,00031146271221,0031146000012,CA,0         ,2014-02-28 18:00:31.8900000
28467,00031146271238,0031146000012,CA,0         ,2014-02-28 18:00:31.9600000
32682,00031200002433,0031200000019,CA,0         ,2016-01-22 15:13:25.0030000
32683,00031200003331,0031200000019,CA,0         ,2016-01-22 15:13:25.1370000
32684,00031200003348,0031200000019,CA,0         ,2016-01-22 15:13:25.2500000
7469,00031200004055,0031200000019,CA,0         ,2014-02-28 16:37:21.9300000
7470,00031200004062,0031200000019,CA,0         ,2014-02-28 16:37:21.9870000
7479,00031200004079,0031200000019,CA,0         ,2014-02-28 16:37:22.5330000
